quarter,node,step,fab,loading
Q2'27,3,2,1,2141.7035294117718
Q2'27,3,2,2,5099.2941176470449
Q2'27,3,2,3,3759.0023529411828
Q2'27,3,3,1,2141.7035294117718
Q2'27,3,3,2,5099.2941176470449
Q2'27,3,3,3,3759.0023529411828
Q2'27,3,4,1,2141.703529411765
Q2'27,3,4,2,5099.2941176470522
Q2'27,3,4,3,3759.0023529411828
Q2'27,3,5,1,2141.703529411765
Q2'27,3,5,2,5099.2941176470522
Q2'27,3,5,3,3759.0023529411828
Q2'27,3,6,1,2141.703529411765
Q2'27,3,6,2,5099.2941176470522
Q2'27,3,6,3,3759.0023529411828
Q2'27,3,7,1,2141.703529411765
Q2'27,3,7,2,5099.2941176470522
Q2'27,3,7,3,3759.0023529411828
Q2'27,3,8,1,2141.7035294117563
Q2'27,3,8,2,5099.2941176470504
Q2'27,3,8,3,3759.0023529411937
Q2'27,3,9,1,2141.7035294117668
Q2'27,3,9,2,5099.2941176470504
Q2'27,3,9,3,3759.0023529411828
Q2'27,3,10,1,2141.7035294117668
Q2'27,3,10,2,5099.2941176470686
Q2'27,3,10,3,3759.0023529411651
Q2'27,3,11,1,2141.7035294117668
Q2'27,3,11,2,5099.2941176470686
Q2'27,3,11,3,3759.0023529411651
Q2'27,3,12,1,2141.7035294117659
Q2'27,3,12,2,5099.2941176470686
Q2'27,3,12,3,3759.0023529411651
Q2'27,3,13,1,2141.7035294117641
Q2'27,3,13,2,5099.2941176470704
Q2'27,3,13,3,3759.002352941166
Q2'27,3,14,1,2141.7035294117632
Q2'27,3,14,2,5099.2941176470722
Q2'27,3,14,3,3759.0023529411651
Q2'27,3,15,1,2141.7035294117632
Q2'27,3,15,2,5099.2941176470722
Q2'27,3,15,3,3759.0023529411651
Q2'27,3,16,1,2141.7035294117632
Q2'27,3,16,2,5099.2941176470722
Q2'27,3,16,3,3759.0023529411651
Q2'27,3,17,1,2141.7035294117618
Q2'27,3,17,2,5099.2941176470731
Q2'27,3,17,3,3759.0023529411651
Q3'27,1,1,1,2558.5783535762462
Q3'27,1,1,2,1031.111001031996
Q3'27,1,1,3,410.31064539175804
Q3'27,1,2,1,2558.5783535762462
Q3'27,1,2,2,1031.111001031996
Q3'27,1,2,3,410.31064539175804
Q3'27,1,3,1,2558.5783535762462
Q3'27,1,3,2,1031.111001031996
Q3'27,1,3,3,410.31064539175804
Q3'27,1,4,1,1794.52
Q3'27,1,4,2,1031.111001031996
Q3'27,1,4,3,1174.3689989680042
Q3'27,1,5,1,3018.2578988648056
Q3'27,1,5,2,981.74210113519439
Q3'27,1,5,3,0
Q3'27,1,6,1,2475.1999999999998
Q3'27,1,6,2,1031.111001031996
Q3'27,1,6,3,493.68899896800394
Q3'27,1,7,1,2475.2000000000053
Q3'27,1,7,2,1031.1110010319908
Q3'27,1,7,3,493.68899896800394
Q3'27,1,8,1,2475.1999999999998
Q3'27,1,8,2,1031.1110010319881
Q3'27,1,8,3,493.68899896801202
Q3'27,1,9,1,2475.2000000000012
Q3'27,1,9,2,1031.1110010319869
Q3'27,1,9,3,493.68899896801202
Q3'27,1,10,1,2475.2000000000012
Q3'27,1,10,2,1031.1110010319869
Q3'27,1,10,3,493.68899896801202
Q3'27,1,11,1,2475.2000000000012
Q3'27,1,11,2,1031.1110010319869
Q3'27,1,11,3,493.68899896801202
Q3'27,2,1,1,5636.2564403447723
Q3'27,2,1,2,1363.743559655228
Q3'27,2,1,3,0
Q3'27,2,2,1,5636.2564403447723
Q3'27,2,2,2,1363.743559655228
Q3'27,2,2,3,0
Q3'27,2,3,1,5636.2564403447723
Q3'27,2,3,2,1363.743559655228
Q3'27,2,3,3,0
Q3'27,2,4,1,5636.2564403447723
Q3'27,2,4,2,1363.743559655228
Q3'27,2,4,3,0
Q3'27,2,5,1,5636.2564403447723
Q3'27,2,5,2,1363.743559655228
Q3'27,2,5,3,0
Q3'27,2,6,1,5636.2564403447723
Q3'27,2,6,2,1363.743559655228
Q3'27,2,6,3,0
Q3'27,2,7,1,5636.2564403447723
Q3'27,2,7,2,1363.743559655228
Q3'27,2,7,3,0
Q3'27,2,8,1,5636.2564403447723
Q3'27,2,8,2,1363.743559655228
Q3'27,2,8,3,0
Q3'27,2,9,1,5636.2564403447723
Q3'27,2,9,2,1363.743559655228
Q3'27,2,9,3,0
Q3'27,2,10,1,5636.2564403447723
Q3'27,2,10,2,1363.743559655228
Q3'27,2,10,3,0
Q3'27,2,11,1,5636.2564403447741
Q3'27,2,11,2,1363.743559655225
Q3'27,2,11,3,9.0949470177292824e-13
Q3'27,2,12,1,5636.2564403447741
Q3'27,2,12,2,1363.743559655225
Q3'27,2,12,3,9.0949470177292824e-13
Q3'27,2,13,1,5636.2564403447741
Q3'27,2,13,2,1363.743559655225
Q3'27,2,13,3,9.0949470177292824e-13
Q3'27,2,14,1,5636.2564403447741
Q3'27,2,14,2,1363.743559655225
Q3'27,2,14,3,9.0949470177292824e-13
Q3'27,2,15,1,5636.2564403447741
Q3'27,2,15,2,1363.743559655225
Q3'27,2,15,3,9.0949470177292824e-13
Q3'27,3,1,1,2447.6611764705831
Q3'27,3,1,2,6598.1552941176424
Q3'27,3,1,3,3954.1835294117736
Q3'27,3,2,1,2447.6611764705899
Q3'27,3,2,2,6598.1552941176424
Q3'27,3,2,3,3954.1835294117682
Q3'27,3,3,1,2447.6611764705899
Q3'27,3,3,2,6598.1552941176424
Q3'27,3,3,3,3954.1835294117682
Q3'27,3,4,1,2447.6611764705899
Q3'27,3,4,2,6598.1552941176424
Q3'27,3,4,3,3954.1835294117682
Q3'27,3,5,1,2447.6611764705908
Q3'27,3,5,2,6598.1552941176406
Q3'27,3,5,3,3954.1835294117682
Q3'27,3,6,1,2447.6611764705908
Q3'27,3,6,2,6598.1552941176424
Q3'27,3,6,3,3954.1835294117659
Q3'27,3,7,1,2447.6611764705908
Q3'27,3,7,2,6598.1552941176424
Q3'27,3,7,3,3954.1835294117659
Q3'27,3,8,1,2447.6611764705881
Q3'27,3,8,2,6598.155294117666
Q3'27,3,8,3,3954.1835294117463
Q3'27,3,9,1,2447.6611764705881
Q3'27,3,9,2,6598.155294117646
Q3'27,3,9,3,3954.1835294117659
Q3'27,3,10,1,2447.6611764705881
Q3'27,3,10,2,6598.155294117646
Q3'27,3,10,3,3954.1835294117659
Q3'27,3,11,1,2447.6611764705881
Q3'27,3,11,2,6598.155294117646
Q3'27,3,11,3,3954.1835294117659
Q3'27,3,12,1,2447.6611764705881
Q3'27,3,12,2,6598.155294117646
Q3'27,3,12,3,3954.1835294117659
Q3'27,3,13,1,2447.6611764705872
Q3'27,3,13,2,6598.1552941176469
Q3'27,3,13,3,3954.1835294117659
Q3'27,3,14,1,2447.661176470589
Q3'27,3,14,2,6598.1552941176469
Q3'27,3,14,3,3954.183529411765
Q3'27,3,15,1,2447.661176470589
Q3'27,3,15,2,6598.1552941176469
Q3'27,3,15,3,3954.183529411765
Q3'27,3,16,1,2447.661176470589
Q3'27,3,16,2,6598.1552941176469
Q3'27,3,16,3,3954.183529411765
Q3'27,3,17,1,2447.661176470589
Q3'27,3,17,2,6598.1552941176469
Q3'27,3,17,3,3954.183529411765
Q4'27,1,1,1,171.16331888753101
Q4'27,1,1,2,979.79506495119006
Q4'27,1,1,3,849.04161616127897
Q4'27,1,2,1,171.16331888753101
Q4'27,1,2,2,979.79506495119006
Q4'27,1,2,3,849.04161616127897
Q4'27,1,3,1,171.16331888753101
Q4'27,1,3,2,979.79506495119006
Q4'27,1,3,3,849.04161616127897
Q4'27,1,4,1,0
Q4'27,1,4,2,1063.2533333358531
Q4'27,1,4,3,936.74666666414703
Q4'27,1,5,1,-0
Q4'27,1,5,2,1063.2533333358531
Q4'27,1,5,3,936.74666666414703
Q4'27,1,6,1,0
Q4'27,1,6,2,1063.2533333358531
Q4'27,1,6,3,936.74666666414703
Q4'27,1,7,1,3.9259994110268036e-09
Q4'27,1,7,2,1063.2533333319323
Q4'27,1,7,3,936.74666666414169
Q4'27,1,8,1,0
Q4'27,1,8,2,1063.2533333319429
Q4'27,1,8,3,936.74666666805695
Q4'27,1,9,1,0
Q4'27,1,9,2,1063.2533333319429
Q4'27,1,9,3,936.74666666805695
Q4'27,1,10,1,0
Q4'27,1,10,2,1063.2533333319429
Q4'27,1,10,3,936.74666666805695
Q4'27,1,11,1,0
Q4'27,1,11,2,1063.2533333319429
Q4'27,1,11,3,936.74666666805695
Q4'27,2,1,1,6058.145882352941
Q4'27,2,1,2,1441.854117647059
Q4'27,2,1,3,0
Q4'27,2,2,1,6058.1458823529401
Q4'27,2,2,2,1441.8541176470601
Q4'27,2,2,3,0
Q4'27,2,3,1,6058.1458823529128
Q4'27,2,3,2,1441.854117647059
Q4'27,2,3,3,2.8194335754960775e-11
Q4'27,2,4,1,6058.1458823529401
Q4'27,2,4,2,1441.8541176470601
Q4'27,2,4,3,0
Q4'27,2,5,1,6058.1458823529429
Q4'27,2,5,2,1441.8541176470569
Q4'27,2,5,3,0
Q4'27,2,6,1,6058.1458823529429
Q4'27,2,6,2,1441.8541176470569
Q4'27,2,6,3,0
Q4'27,2,7,1,6058.1458823529429
Q4'27,2,7,2,1441.8541176470569
Q4'27,2,7,3,0
Q4'27,2,8,1,6058.1458823529429
Q4'27,2,8,2,1441.8541176470569
Q4'27,2,8,3,0
Q4'27,2,9,1,6058.1458823529429
Q4'27,2,9,2,1441.8541176470569
Q4'27,2,9,3,0
Q4'27,2,10,1,6058.1458823529429
Q4'27,2,10,2,1441.8541176470569
Q4'27,2,10,3,0
Q4'27,2,11,1,6058.1458823556568
Q4'27,2,11,2,1441.854117644343
Q4'27,2,11,3,0
Q4'27,2,12,1,6058.1458823556568
Q4'27,2,12,2,1441.854117644343
Q4'27,2,12,3,0
Q4'27,2,13,1,5621.0767396835408
Q4'27,2,13,2,1878.9232603164589
Q4'27,2,13,3,0
Q4'27,2,14,1,5621.0767396835408
Q4'27,2,14,2,1878.9232603164589
Q4'27,2,14,3,0
Q4'27,2,15,1,5621.0767396835408
Q4'27,2,15,2,1878.9232603164589
Q4'27,2,15,3,0
Q4'27,3,1,1,6456.5190110806006
Q4'27,3,1,2,5713.0809889193997
Q4'27,3,1,3,3830.4000000000001
Q4'27,3,2,1,6456.5190110806006
Q4'27,3,2,2,5713.0809889193997
Q4'27,3,2,3,3830.4000000000001
Q4'27,3,3,1,6456.5190110805997
Q4'27,3,3,2,5713.0809889193997
Q4'27,3,3,3,3830.4000000000015
Q4'27,3,4,1,5673.3720363730217
Q4'27,3,4,2,6496.2279636269786
Q4'27,3,4,3,3830.4000000000001
Q4'27,3,5,1,5673.3720363730217
Q4'27,3,5,2,6496.2279636269786
Q4'27,3,5,3,3830.4000000000001
Q4'27,3,6,1,5673.3720363730208
Q4'27,3,6,2,6511.4985518622589
Q4'27,3,6,3,3815.1294117647199
Q4'27,3,7,1,5310.8207288150479
Q4'27,3,7,2,6874.0498594202318
Q4'27,3,7,3,3815.1294117647199
Q4'27,3,8,1,5310.8207288150479
Q4'27,3,8,2,6874.0498594202218
Q4'27,3,8,3,3815.1294117647303
Q4'27,3,9,1,5310.8207288150479
Q4'27,3,9,2,6951.3769355266713
Q4'27,3,9,3,3737.8023356582812
Q4'27,3,10,1,5310.8207288150479
Q4'27,3,10,2,6951.3769355266713
Q4'27,3,10,3,3737.8023356582812
Q4'27,3,11,1,5110.2230644733399
Q4'27,3,11,2,6951.3769355266713
Q4'27,3,11,3,3938.3999999999892
Q4'27,3,12,1,5110.2230644733409
Q4'27,3,12,2,6951.3769355266704
Q4'27,3,12,3,3938.3999999999892
Q4'27,3,13,1,5110.2230644733409
Q4'27,3,13,2,6951.3769355266713
Q4'27,3,13,3,3938.3999999999878
Q4'27,3,14,1,5110.2230644733409
Q4'27,3,14,2,6951.3769355266713
Q4'27,3,14,3,3938.3999999999878
Q4'27,3,15,1,5110.22306447347
Q4'27,3,15,2,6951.3769355265413
Q4'27,3,15,3,3938.3999999999878
Q4'27,3,16,1,5110.22306447347
Q4'27,3,16,2,6951.3769355265413
Q4'27,3,16,3,3938.3999999999878
Q4'27,3,17,1,5110.2230644734709
Q4'27,3,17,2,6951.3769355251534
Q4'27,3,17,3,3938.4000000013762
