quarter,node,step,fab,loading
Q2'27,2,10,2,2023.665896484716
Q2'27,2,10,3,0.000000000000
Q2'27,2,11,1,4476.334103515279
Q2'27,2,11,2,2023.665896484716
Q2'27,2,11,3,0.000000000005
Q2'27,2,12,1,4476.334103515279
Q2'27,2,12,2,2023.665896484721
Q2'27,2,12,3,0.000000000000
Q2'27,2,13,1,4476.334103515279
Q2'27,2,13,2,2023.665896484721
Q2'27,2,13,3,-0.000000000000
Q2'27,2,14,1,4476.334103515279
Q2'27,2,14,2,2023.665896484713
Q2'27,2,14,3,0.000000000008
Q2'27,2,15,1,4476.334103515279
Q2'27,2,15,2,2023.665896484713
Q2'27,2,15,3,0.000000000008
Q2'27,3,1,1,2943.115294117657
Q2'27,3,1,2,4079.435294117664
Q2'27,3,1,3,3977.449411764678
Q2'27,3,2,1,2943.115294117667
Q2'27,3,2,2,4079.435294117664
Q2'27,3,2,3,3977.449411764669
Q2'27,3,3,1,2943.115294117668
Q2'27,3,3,2,4079.435294117664
Q2'27,3,3,3,3977.449411764668
Q2'27,3,4,1,2943.115294117665
Q2'27,3,4,2,4079.435294117640
Q2'27,3,4,3,3977.449411764695
Q2'27,3,5,1,2943.115294117660
Q2'27,3,5,2,4079.435294117645
Q2'27,3,5,3,3977.449411764695
Q2'27,3,6,1,2943.115294117657
Q2'27,3,6,2,4079.435294117645
Q2'27,3,6,3,3977.449411764697
Q2'27,3,7,1,2943.115294117657
Q2'27,3,7,2,4079.435294117641
Q2'27,3,7,3,3977.449411764702
Q2'27,3,8,1,2943.115294117657
Q2'27,3,8,2,4079.435294117641
Q2'27,3,8,3,3977.449411764701
Q2'27,3,9,1,2943.115294117643
Q2'27,3,9,2,4079.435294117641
Q2'27,3,9,3,3977.449411764716
Q2'27,3,10,1,2943.115294117628
Q2'27,3,10,2,4079.435294117641
Q2'27,3,10,3,3977.449411764730
Q2'27,3,11,1,2943.115294117617
Q2'27,3,11,2,4079.435294117641
Q2'27,3,11,3,3977.449411764741
Q2'27,3,12,1,2943.115294117617
Q2'27,3,12,2,4079.435294117641
Q2'27,3,12,3,3977.449411764741
Q2'27,3,13,1,2943.115294117617
Q2'27,3,13,2,4079.435294117641
Q2'27,3,13,3,3977.449411764741
Q2'27,3,14,1,2943.115294117619
Q2'27,3,14,2,4079.435294117641
Q2'27,3,14,3,3977.449411764740
Q2'27,3,15,1,2943.115294117619
Q2'27,3,15,2,4079.435294117641
Q2'27,3,15,3,3977.449411764740
Q2'27,3,16,1,2943.115294117619
Q2'27,3,16,2,4079.435294117641
Q2'27,3,16,3,3977.449411764740
Q2'27,3,17,1,2943.115294117619
Q2'27,3,17,2,4079.435294117641
Q2'27,3,17,3,3977.449411764740
Q3'27,1,1,1,3071.653879290256
Q3'27,1,1,2,419.192941620337
Q3'27,1,1,3,509.153179089407
Q3'27,1,2,1,3071.653879290256
Q3'27,1,2,2,419.192941620337
Q3'27,1,2,3,509.153179089407
Q3'27,1,3,1,3071.653879290256
Q3'27,1,3,2,419.192941620337
Q3'27,1,3,3,509.153179089407
Q3'27,1,4,1,3071.653879290256
Q3'27,1,4,2,188.160000000000
Q3'27,1,4,3,740.186120709744
Q3'27,1,5,1,3071.653879290256
Q3'27,1,5,2,188.160000000000
Q3'27,1,5,3,740.186120709744
Q3'27,1,6,1,3071.653879290256
Q3'27,1,6,2,188.160000000000
Q3'27,1,6,3,740.186120709744
Q3'27,1,7,1,3071.653879290256
Q3'27,1,7,2,188.160000000000
Q3'27,1,7,3,740.186120709744
Q3'27,1,8,1,3071.653879290256
Q3'27,1,8,2,188.160000000000
Q3'27,1,8,3,740.186120709744
Q3'27,1,9,1,3071.653879290256
Q3'27,1,9,2,188.160000000000
Q3'27,1,9,3,740.186120709744
Q3'27,1,10,1,3071.653879290256
Q3'27,1,10,2,188.160000000000
Q3'27,1,10,3,740.186120709744
Q3'27,1,11,1,3071.653879290256
Q3'27,1,11,2,188.160000000000
Q3'27,1,11,3,740.186120709744
Q3'27,2,1,1,4681.530000000000
Q3'27,2,1,2,2318.470000000000
Q3'27,2,1,3,-0.000000000000
Q3'27,2,2,1,4681.530000000000
Q3'27,2,2,2,2318.470000000000
Q3'27,2,2,3,0.000000000000
Q3'27,2,3,1,4681.530000000000
Q3'27,2,3,2,2318.470000000000
Q3'27,2,3,3,-0.000000000000
Q3'27,2,4,1,4681.530000000000
Q3'27,2,4,2,2318.470000000000
Q3'27,2,4,3,-0.000000000000
Q3'27,2,5,1,4681.530000000000
Q3'27,2,5,2,2318.470000000000
Q3'27,2,5,3,-0.000000000000
Q3'27,2,6,1,4681.530000000000
Q3'27,2,6,2,2318.470000000000
Q3'27,2,6,3,-0.000000000000
Q3'27,2,7,1,4681.530000000000
Q3'27,2,7,2,2318.470000000000
Q3'27,2,7,3,0.000000000000
Q3'27,2,8,1,4681.530000000000
Q3'27,2,8,2,2318.470000000000
Q3'27,2,8,3,-0.000000000000
Q3'27,2,9,1,4681.530000000000
Q3'27,2,9,2,2318.470000000000
Q3'27,2,9,3,0.000000000000
Q3'27,2,10,1,4681.530000000000
Q3'27,2,10,2,2318.470000000000
Q3'27,2,10,3,0.000000000000
Q3'27,2,11,1,4681.530000000000
Q3'27,2,11,2,2318.470000000000
Q3'27,2,11,3,-0.000000000000
Q3'27,2,12,1,4681.530000000000
Q3'27,2,12,2,2318.470000000000
Q3'27,2,12,3,0.000000000000
Q3'27,2,13,1,4681.530000000000
Q3'27,2,13,2,2318.470000000000
Q3'27,2,13,3,0.000000000000
Q3'27,2,14,1,4681.530000000000
Q3'27,2,14,2,2318.470000000000
Q3'27,2,14,3,0.000000000000
Q3'27,2,15,1,4681.530000000000
Q3'27,2,15,2,2318.470000000000
Q3'27,2,15,3,0.000000000000
Q3'27,3,1,1,3091.838178368118
Q3'27,3,1,2,5915.181176470592
Q3'27,3,1,3,3992.980645161290
Q3'27,3,2,1,3091.838178368118
Q3'27,3,2,2,5915.181176470592
Q3'27,3,2,3,3992.980645161290
Q3'27,3,3,1,3091.838178368118
Q3'27,3,3,2,5915.181176470592
Q3'27,3,3,3,3992.980645161290
Q3'27,3,4,1,3091.838178368123
Q3'27,3,4,2,5915.181176470587
Q3'27,3,4,3,3992.980645161290
Q3'27,3,5,1,3091.838178368123
Q3'27,3,5,2,5915.181176470587
Q3'27,3,5,3,3992.980645161290
Q3'27,3,6,1,3091.838178368123
Q3'27,3,6,2,5915.181176470587
Q3'27,3,6,3,3992.980645161290
Q3'27,3,7,1,3091.838178368123
Q3'27,3,7,2,5915.181176470587
Q3'27,3,7,3,3992.980645161290
Q3'27,3,8,1,3091.838178368123
Q3'27,3,8,2,5915.181176470587
Q3'27,3,8,3,3992.980645161290
Q3'27,3,9,1,3091.838178368123
Q3'27,3,9,2,5915.181176470587
Q3'27,3,9,3,3992.980645161290
Q3'27,3,10,1,3091.838178368123
Q3'27,3,10,2,5915.181176470587
Q3'27,3,10,3,3992.980645161290
Q3'27,3,11,1,3091.838178368123
Q3'27,3,11,2,5915.181176470587
Q3'27,3,11,3,3992.980645161290
Q3'27,3,12,1,3091.838178368123
Q3'27,3,12,2,5915.181176470587
Q3'27,3,12,3,3992.980645161290
Q3'27,3,13,1,3091.838178368123
Q3'27,3,13,2,5915.181176470587
Q3'27,3,13,3,3992.980645161289
Q3'27,3,14,1,3091.838178368123
Q3'27,3,14,2,5915.181176470587
Q3'27,3,14,3,3992.980645161289
Q3'27,3,15,1,3091.838178368123
Q3'27,3,15,2,5915.181176470587
Q3'27,3,15,3,3992.980645161289
Q3'27,3,16,1,3091.838178368123
Q3'27,3,16,2,5915.181176470587
Q3'27,3,16,3,3992.980645161289
Q3'27,3,17,1,3091.838178368123
Q3'27,3,17,2,5915.181176470587
Q3'27,3,17,3,3992.980645161290
Q4'27,1,1,1,1265.582452265222
Q4'27,1,1,2,285.032894109034
Q4'27,1,1,3,449.384653625744
Q4'27,1,2,1,1265.582452265222
Q4'27,1,2,2,285.032894109034
Q4'27,1,2,3,449.384653625744
Q4'27,1,3,1,1265.582452265222
Q4'27,1,3,2,285.032894109034
Q4'27,1,3,3,449.384653625744
Q4'27,1,4,1,1082.051288479357
Q4'27,1,4,2,199.631926976191
Q4'27,1,4,3,718.316784544452
Q4'27,1,5,1,1082.051288479357
Q4'27,1,5,2,199.631926976191
Q4'27,1,5,3,718.316784544452
Q4'27,1,6,1,1082.051288479357
Q4'27,1,6,2,199.631926976191
Q4'27,1,6,3,718.316784544453
Q4'27,1,7,1,1082.051288479357
Q4'27,1,7,2,199.631926976191
Q4'27,1,7,3,718.316784544453
Q4'27,1,8,1,1052.882047735527
Q4'27,1,8,2,181.830660978653
Q4'27,1,8,3,765.287291285820
Q4'27,1,9,1,1052.882047735527
Q4'27,1,9,2,181.830660978653
Q4'27,1,9,3,765.287291285820
Q4'27,1,10,1,1052.882047735527
Q4'27,1,10,2,181.830660978653
Q4'27,1,10,3,765.287291285820
Q4'27,1,11,1,1052.882047735527
Q4'27,1,11,2,181.830660978653
Q4'27,1,11,3,765.287291285820
Q4'27,2,1,1,5825.925000000000
Q4'27,2,1,2,1674.075000000000
Q4'27,2,1,3,0.000000000000
Q4'27,2,2,1,5825.925000000000
Q4'27,2,2,2,1674.075000000000
Q4'27,2,2,3,0.000000000000
Q4'27,2,3,1,5825.925000000000
Q4'27,2,3,2,1674.075000000000
Q4'27,2,3,3,0.000000000000
Q4'27,2,4,1,5825.925000000000
Q4'27,2,4,2,1674.075000000000
Q4'27,2,4,3,0.000000000000
Q4'27,2,5,1,5825.925000000000
Q4'27,2,5,2,1674.075000000000
Q4'27,2,5,3,0.000000000000
Q4'27,2,6,1,5825.925000000000
Q4'27,2,6,2,1674.075000000000
Q4'27,2,6,3,0.000000000000
Q4'27,2,7,1,5825.925000000000
Q4'27,2,7,2,1674.075000000000
Q4'27,2,7,3,0.000000000000
Q4'27,2,8,1,5825.925000000000
Q4'27,2,8,2,1674.075000000000
Q4'27,2,8,3,0.000000000000
Q4'27,2,9,1,5825.925000000000
Q4'27,2,9,2,1674.075000000000
Q4'27,2,9,3,-0.000000000000
Q4'27,2,10,1,5825.925000000000
Q4'27,2,10,2,1674.075000000000
Q4'27,2,10,3,-0.000000000000
Q4'27,2,11,1,5825.925000000000
Q4'27,2,11,2,1674.075000000000
Q4'27,2,11,3,-0.000000000000
Q4'27,2,12,1,5825.925000000000
Q4'27,2,12,2,1674.075000000000
Q4'27,2,12,3,0.000000000000
Q4'27,2,13,1,5825.925000000000
Q4'27,2,13,2,1674.075000000000
Q4'27,2,13,3,-0.000000000000
Q4'27,2,14,1,5825.925000000000
Q4'27,2,14,2,1674.075000000000
Q4'27,2,14,3,-0.000000000000
Q4'27,2,15,1,5825.925000000000
Q4'27,2,15,2,1674.075000000000
Q4'27,2,15,3,0.000000000000
Q4'27,3,1,1,4940.387023460409
Q4'27,3,1,2,7066.632331378300
Q4'27,3,1,3,3992.980645161290
Q4'27,3,2,1,4940.387023460409
Q4'27,3,2,2,7066.632331378300
Q4'27,3,2,3,3992.980645161290
Q4'27,3,3,1,4940.387023460409
Q4'27,3,3,2,7066.632331378300
Q4'27,3,3,3,3992.980645161290
Q4'27,3,4,1,4940.387023460409
Q4'27,3,4,2,7066.632331378300
Q4'27,3,4,3,3992.980645161290
Q4'27,3,5,1,4940.387023460409
Q4'27,3,5,2,7066.632331378301
Q4'27,3,5,3,3992.980645161290
Q4'27,3,6,1,4940.387023460409
Q4'27,3,6,2,7066.632331378301
Q4'27,3,6,3,3992.980645161290
Q4'27,3,7,1,4940.387023460409
Q4'27,3,7,2,7066.632331378301
Q4'27,3,7,3,3992.980645161290
Q4'27,3,8,1,4940.387023460409
Q4'27,3,8,2,7066.632331378301
Q4'27,3,8,3,3992.980645161289
Q4'27,3,9,1,4940.387023460409
Q4'27,3,9,2,7066.632331378301
Q4'27,3,9,3,3992.980645161289
Q4'27,3,10,1,4940.387023460409
Q4'27,3,10,2,7066.632331378301
Q4'27,3,10,3,3992.980645161289
Q4'27,3,11,1,4940.387023460409
Q4'27,3,11,2,7066.632331378301
Q4'27,3,11,3,3992.980645161289
Q4'27,3,12,1,4940.387023460409
Q4'27,3,12,2,7066.632331378301
Q4'27,3,12,3,3992.980645161289
Q4'27,3,13,1,4940.387023460409
Q4'27,3,13,2,7066.632331378301
Q4'27,3,13,3,3992.980645161289
Q4'27,3,14,1,4816.822604294764
Q4'27,3,14,2,6985.453358244249
Q4'27,3,14,3,4197.724037460986
Q4'27,3,15,1,4816.822604294765
Q4'27,3,15,2,6985.453358244249
Q4'27,3,15,3,4197.724037460986
Q4'27,3,16,1,4816.822604294765
Q4'27,3,16,2,6985.453358244249
Q4'27,3,16,3,4197.724037460986
Q4'27,3,17,1,4816.822604294764
Q4'27,3,17,2,6985.453358244250
Q4'27,3,17,3,4197.724037460986
